Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
camel,0,100,100,24,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16456919999973252,0.16472190000013143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
dresser,0,101,101,45,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1648523999997451,0.16502760000003036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
sun,0,102,102,152,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.165168999999878,0.16534150000006775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
potato,0,103,103,124,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1654769000001579,0.16563240000004953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
axe,0,104,104,6,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16576729999997042,0.16592549999995754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
leaf,0,105,105,87,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16604899999992995,0.1662186999997175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
orange,0,106,106,105,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1663395999999011,0.16647199999988516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lettuce,0,107,107,90,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1665821000001415,0.16670680000015636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
belt,0,108,108,15,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1668150999998943,0.16695500000014363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
giraffe,0,109,109,61,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1670632000000296,0.1671885000000657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
garbagecan,0,110,110,60,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16729510000004666,0.16744840000001204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
cherry,0,111,111,31,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16755920000014157,0.16774350000014238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
cake,0,112,112,23,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1678538999999546,0.16817649999984496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
clown,0,113,113,36,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16830639999989216,0.16848639999989246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
eagle,0,114,114,48,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16864579999992202,0.1688230999998268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
vase,0,115,115,167,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1689501000000746,0.16912109999975655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pencil,0,116,116,115,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1692878999997447,0.16946240000015678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
guitar,0,117,117,67,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16958410000006552,0.16974189999973532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
flag,0,118,118,55,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.16994199999999182,0.1701124000001073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
fryingpan,0,119,119,59,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17024679999985892,0.17038610000008703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
purse,0,120,120,125,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17051839999976437,0.17066279999971812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
hanger,0,121,121,72,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17078529999980674,0.17094399999996313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pear,0,122,122,114,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1710745999998835,0.17123039999978573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
rabbit,0,123,123,126,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17135659999985364,0.17153499999994892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
squirrel,0,124,124,147,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17166369999995368,0.17185740000013539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
paintbrush,0,125,125,108,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17203340000014578,0.17220150000002832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
accordion,0,126,126,0,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1723458000001301,0.17249749999973574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
kite,0,127,127,83,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17262380000011035,0.17276649999985239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
peacock,0,128,128,112,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17294219999985216,0.17310219999990295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
goat,0,129,129,64,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17322620000004463,0.17340060000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lock,0,130,130,96,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17359929999975066,0.17377219999980298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
knife,0,131,131,84,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17391059999999925,0.17406579999988026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
snowman,0,132,132,145,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17419250000011743,0.17433070000015505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
shoe,0,133,133,140,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1744594000001598,0.17459280000002764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
fence,0,134,134,53,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17470929999990403,0.1748475999997936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
leg,0,135,135,88,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17499940000016068,0.17515709999997853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lobster,0,136,136,95,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1753008000000591,0.17544719999978042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
alligator,0,137,137,2,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17559029999983977,0.17574520000016491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pitcher,0,138,138,121,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17589420000012979,0.17621950000011566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
wrench,0,139,139,178,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17638970000007248,0.17655359999980647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
suitcase,0,140,140,151,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17667549999987386,0.17681420000008075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
balloon,0,141,141,8,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.176941799999895,0.17709969999987152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lamp,0,142,142,86,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.177226299999802,0.17738349999990533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
rooster,0,143,143,131,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17752470000004905,0.17768329999989874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
tennisracket,0,144,144,157,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1778337000000647,0.17799060000015743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
peanut,0,145,145,113,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17812289999983477,0.17826190000005226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
key,0,146,146,82,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17840709999973114,0.17857999999978347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lightswitch,0,147,147,92,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17876609999984794,0.17893270000013217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pumpkin,0,148,148,128,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17906330000005255,0.17923900000005233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
book,0,149,149,17,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17937339999980395,0.1795217999997476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
wagon,0,150,150,170,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.17964050000000498,0.17977849999988393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
hat,0,151,151,74,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1798930999998447,0.18003060000000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pig,0,152,152,118,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18014790000006542,0.1802892000000611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
clock,0,153,153,34,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1804207000000133,0.1805518999999549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
button,0,154,154,22,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18066480000015872,0.18089310000004843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
lion,0,155,155,93,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18100539999977627,0.18114659999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
nail,0,156,156,102,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18125620000000708,0.18138139999973646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
toothbrush,0,157,157,161,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18149330000005648,0.18165890000000218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
peach,0,158,158,110,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18180690000008326,0.18196630000011282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
arm,0,159,159,5,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1820969000000332,0.18224749999990308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
